title,price,mrp,code,ASIN,url,,
Men's Sweater,2399,same as sellprice,B07QMW9SVL,B07S4P5KLX,https://www.amazon.in/United-Colors-Benetton-Sweater-19A1CTNK1098I_901_M_Off/dp/B07QMW9SVL/ref=sr_1_10360?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10360,,
Women's Body Blouse Top,813,1599,B01II5NPU0,B07S3PRWMY,https://www.amazon.in/United-Colors-Benetton-16A3096E9711I901M_Blue-Multicolored/dp/B01II5NPU0/ref=sr_1_10361?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10361,,
Baby Boy's Plain Regular Fit T-Shirt,362,599,B0792PDHDG,B07S4MT1PX,https://www.amazon.in/United-Colors-Benetton-18P3XF7C18ZPG_501_Grey-Melange_1Y/dp/B0792PDHDG/ref=sr_1_10362?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10362,,
Men's Printed Slim fit Casual Shirt,3699,same as sellprice,B07QNPDDMQ,B07S4P8VVP,https://www.amazon.in/United-Colors-Benetton-Printed-19A5AG04U008I_901_L_Navy_L/dp/B07QNPDDMQ/ref=sr_1_10363?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10363,,
Baby Boys' Checkered Regular Fit Shirt,478,1199,B07F48J51M,B07S1H7H3M,https://www.amazon.in/United-Colors-Benetton-Checkered-18A5POPC0070I_901_0Y_Red/dp/B07F48J51M/ref=sr_1_10364?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10364,,
Men's Printed Boxers,668,799,B07MZBWH7D,B07S3PRXHW,https://www.amazon.in/United-Colors-Benetton-Printed-353DI-921_Navy_El/dp/B07MZBWH7D/ref=sr_1_10365?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10365,,
Girls' Trousers (17A4CIC5Z6W0I_Pink_XL),558,1399,B074NB3TRH,B07S4N7FM9,https://www.amazon.in/United-Colors-Benetton-Trousers-17A4CIC5Z6W0I_Pink_XL/dp/B074NB3TRH/ref=sr_1_10366?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10366,,
Boy's tie-dye Regular fit Shirt,813,1599,B07LFNY9VQ,B07S2L7N7D,https://www.amazon.in/United-Colors-Benetton-tie-dye-19P5CAG5QFI0G_901_XL_Blue_9-10/dp/B07LFNY9VQ/ref=sr_1_10367?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10367,,
Girls' T-Shirt,314,699,B01MQTTAOK,B07S4MT191,https://www.amazon.in/United-Colors-Benetton-T-Shirt-17P3BHVC11PSG903_Grey_XX/dp/B01MQTTAOK/ref=sr_1_10368?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10368,,
Baby Girl's A-Line Midi Dress,873,1799,B07F8PZ56M,B07S3PKCTR,https://www.amazon.in/United-Colors-Benetton-Girls-18A3PONC00JKI_Very/dp/B07F8PZ56M/ref=sr_1_10369?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10369,,
Baby Boys' Knitwear,799,1599,B07F1RNZDH,B07RZDNHK9,https://www.amazon.in/United-Colors-Benetton-Knitwear-18A1TRIC0513I_901_1Y_Multicolor/dp/B07F1RNZDH/ref=sr_1_10370?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10370,,
Boys' Striped Regular Fit Polo,449,999,B07BM98CZP,B07S4PQW2N,https://www.amazon.in/United-Colors-Benetton-Striped-18P3089AKP01I_902_Yellow_XL/dp/B07BM98CZP/ref=sr_1_10371?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10371,,
Men's Casual Shirt,1209,same as sellprice,B06XRRY9H9,B07RXD1CHM,https://www.amazon.in/United-Colors-Benetton-Casual-17P5DC04U008I_WHITE_M/dp/B06XRRY9H9/ref=sr_1_10372?dchild=1&keywords=united+colors+of+benetton&qid=1570703618&s=apparel&sr=1-10372,,
Men's Polo,1101,1799,B071FMG873,B07SD1GR2D,https://www.amazon.in/United-Colors-Benetton-17A3DTPJ3042I902S_Dark-Grey_S/dp/B071FMG873/ref=sr_1_10373?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10373,,
Women's Straight Pants,1594,2899,B01N9HUC2P,B07S7R2FD3,https://www.amazon.in/United-Colors-Benetton-Straight-17P4CL1E3708I_White_26/dp/B01N9HUC2P/ref=sr_1_10374?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10374,,
Baby Girl's Shorts,671,1599,B0792FNG5L,B07S8Q18Z8,https://www.amazon.in/United-Colors-Benetton-18P4DENC0523I_901_Light-Blue_1Y/dp/B0792FNG5L/ref=sr_1_10375?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10375,,
Women's Camisole,572,999,B072QD75XF,B07S8Q18Z7,https://www.amazon.in/United-Colors-Benetton-Camisole-17P3NPSAT08DI903M_Black/dp/B072QD75XF/ref=sr_1_10376?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10376,,
Girls' Leggings,244,699,B01N6AN4JU,B07SBW7D98,https://www.amazon.in/United-Colors-Benetton-Leggings-16A3CELC020AI2810Y_Maroon/dp/B01N6AN4JU/ref=sr_1_10377?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10377,,
Men's Woolen Sweater,1484,2699,B01I5FLQC2,B07S7R2VC8,https://www.amazon.in/United-Colors-Benetton-16A1020U4012I_XL_Light-Pink-A17/dp/B01I5FLQC2/ref=sr_1_10378?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10378,,
Baby-Girl's Regular fit T-Shirt,999,same as sellprice,B07S1H71TH,B07SF2FFRQ,https://www.amazon.in/United-Colors-Benetton-Regular-19A3096AW9FDI_G22_0Y_Pink/dp/B07S1H71TH/ref=sr_1_10379?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10379,,
Men's Striped Slim Fit Casual Shirt,1259,2799,B07DMHF87R,B07SF2FFRP,https://www.amazon.in/United-Colors-Benetton-Striped-18A5AG09U008I_100_S_Black/dp/B07DMHF87R/ref=sr_1_10380?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10380,,
Boy's Floral Regular Fit Polo,449,999,B07929BNRJ,B07S7R3F9Q,https://www.amazon.in/United-Colors-Benetton-Regular-18P3089C0EX1I_101_White_XL/dp/B07929BNRJ/ref=sr_1_10381?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10381,,
Girls' Jacket,912,2399,B073RKXB66,B07SF27NYQ,https://www.amazon.in/United-Colors-Benetton-Jacket-17A2EJ15ZA70G_Maroon_2Y/dp/B073RKXB66/ref=sr_1_10382?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10382,,
Boy's Shorts,720,1599,B07MKK1CXR,B07S7R2MMV,https://www.amazon.in/United-Colors-Benetton-Shorts-19P4WBOTCC88I_901_XL_Multicolor_9-10/dp/B07MKK1CXR/ref=sr_1_10383?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10383,,
Boys' Shorts,638,1599,B01MZZ3570,B07S4Q68X8,https://www.amazon.in/United-Colors-Benetton-Shorts-16A4DENC004BI9010Y_Dark/dp/B01MZZ3570/ref=sr_1_10384?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10384,,
Boys' Jacket,713,2099,B01N1M4IVO,B07S3PRW9P,https://www.amazon.in/United-Colors-Benetton-Jacket-16A3PONCK104I9011Y_Charcoal/dp/B01N1M4IVO/ref=sr_1_10385?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10385,,
Men's Slim Fit Jeans (19A4L23R5086I_901_38_Blue_38W x 32L),3699,same as sellprice,B07VZWWJ4N,B07RXCZYXY,https://www.amazon.in/United-Colors-Benetton-Jeans-19A4L23R5086I_901_38_Blue_38W/dp/B07VZWWJ4N/ref=sr_1_10386?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10386,,
Girls' Trousers,598,1499,B01IBRSJY2,B07RXD1CWK,https://www.amazon.in/United-Colors-Benetton-Trousers-16A4WBOT0064I9020Y_Blue/dp/B01IBRSJY2/ref=sr_1_10387?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10387,,
Men's Casual Shirt,1099,same as sellprice,B071J7CN8S,B07RZDN8TK,https://www.amazon.in/United-Colors-Benetton-Casual-8903975466944_17A5DR69U008I901XL_X-Large_Multicoloured/dp/B071J7CN8S/ref=sr_1_10388?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10388,,
Baby Boys' Regular Fit Trousers,936,2399,B07F47NTBX,B07S4MT1CV,https://www.amazon.in/United-Colors-Benetton-Trousers-18A4WBOTCM45I_901_0Y_Grey/dp/B07F47NTBX/ref=sr_1_10389?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10389,,
Girls' Dress,1099,2399,B072V57SRW,B07RXCZGDG,https://www.amazon.in/United-Colors-Benetton-Girls-17A4WBOTC02UI0741Y_Off-White_1Y/dp/B072V57SRW/ref=sr_1_10390?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10390,,
Baby Girls' Jeans,824,1799,B072V495KF,B07S1H6HM9,https://www.amazon.in/United-Colors-Benetton-Girls-17A4DENCZA85I9021Y_Blue_1Y/dp/B072V495KF/ref=sr_1_10391?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10391,,
Men's Solid Regular Fit Polo,671,1599,B07BMWT86X,B07S85BV2H,https://www.amazon.in/United-Colors-Benetton-Regular-203761528_Blue_M/dp/B07BMWT86X/ref=sr_1_10392?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10392,,
Men's Slim Fit Shorts,1038,2599,B07NQ94LKM,B07SBBH129,https://www.amazon.in/United-Colors-Benetton-Shorts-19P4STWB4051I_C17_34_Blue/dp/B07NQ94LKM/ref=sr_1_10393?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10393,,
Men's Casual Trousers,1849,4999,B073VSHB29,B07RYFR5ZG,https://www.amazon.in/United-Colors-Benetton-Trousers-17A4L23R6057I_Blue_32/dp/B073VSHB29/ref=sr_1_10394?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10394,,
Girls' T-Shirt,314,699,B06XCG57C9,B07S2LPBVS,https://www.amazon.in/United-Colors-Benetton-T-Shirt-17P3I1XC8073G_Orange_EL/dp/B06XCG57C9/ref=sr_1_10395?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10395,,
Girls' T-Shirt,314,699,B06XCK4BTN,B07RZF3ZLT,https://www.amazon.in/United-Colors-Benetton-T-Shirt-17P3I1XC8073G_Blue_XX/dp/B06XCK4BTN/ref=sr_1_10396?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10396,,
Boys' Long Sleeve Top,269,599,B073JX76MQ,B07S4PJCG5,https://www.amazon.in/United-Colors-Benetton-Sleeve-17A3I1XCZ38AI100M_Black_M/dp/B073JX76MQ/ref=sr_1_10397?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10397,,
Synthetic a-line Dress,2799,same as sellprice,B07QTSMY48,B07S3PV3PW,https://www.amazon.in/United-Colors-Benetton-19A4ST2E3709I_White-Blue_Large/dp/B07QTSMY48/ref=sr_1_10398?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10398,,
Synthetic a-line Dress,2799,same as sellprice,B07QFX51J8,B07RYFT8N3,https://www.amazon.in/United-Colors-Benetton-19A4ST2E3709I_Hot-Coral_Large/dp/B07QFX51J8/ref=sr_1_10399?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10399,,
Women's Skinny Fit Jeans,2799,same as sellprice,B07S4QMW6Z,B07S3PT61B,https://www.amazon.in/United-Colors-Benetton-Womens-19A4JE355894G_901_30_Black/dp/B07S4QMW6Z/ref=sr_1_10400?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10400,,
Baby Boys' Slim Fit Jeans,593,1399,B079WVXMW7,B07S3PVCRB,https://www.amazon.in/United-Colors-Benetton-18P4DENC0600I_902_Light-Blue_1Y/dp/B079WVXMW7/ref=sr_1_10401?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10401,,
Girl's Plain Regular Fit T-Shirt,597,1497,B0792FV3FV,B07S2L9D2H,https://www.amazon.in/United-Colors-Benetton-Regular-18P3096C13JHG_101_White_XS/dp/B0792FV3FV/ref=sr_1_10402?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10402,,
Men's Checkered Slim Fit Casual Shirt,1319,2799,B07C93BPXB,B07S8Q193X,https://www.amazon.in/United-Colors-Benetton-Checkered-17A5DN02U008I_908_Green_X-Large/dp/B07C93BPXB/ref=sr_1_10403?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10403,,
Women's Leggings,838,2099,B07217MJV9,B07SF2FFX2,https://www.amazon.in/United-Colors-Benetton-Leggings-17A3CH8E9414I_Beige_S/dp/B07217MJV9/ref=sr_1_10404?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10404,,
Men's Slim Fit Shorts,1340,2599,B07NQ84QP1,B07S3PVCZR,https://www.amazon.in/United-Colors-Benetton-Shorts-19P4L23R1152I_901_30_Blue/dp/B07NQ84QP1/ref=sr_1_10405?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10405,,
Baby Girls' Knitwear,638,1199,B073RM1YYG,B07RYG7CJZ,https://www.amazon.in/United-Colors-Benetton-Knitwear-17A3067CZ289I_Blue_1Y/dp/B073RM1YYG/ref=sr_1_10406?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10406,,
Girls' Jacket,1002,2299,B01MTUEJ7A,B07RZF3ZMF,https://www.amazon.in/United-Colors-Benetton-Jacket-16A2JACK0012IK47XX_Black/dp/B01MTUEJ7A/ref=sr_1_10407?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10407,,
Girls' Dress,798,1999,B013I70WJK,B07S3PV3BD,https://www.amazon.in/United-Colors-Benetton-15A3BONC77TKI901_Black-Print_L/dp/B013I70WJK/ref=sr_1_10408?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10408,,
Girl's Regular fit T-Shirt,799,same as sellprice,B07S4N7FN5,B07RYFTCT1,https://www.amazon.in/United-Colors-Benetton-Regular-19A3096CAW63I_S63_XL_Blue_9-10/dp/B07S4N7FN5/ref=sr_1_10409?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10409,,
Boy's Regular fit Shirt,1399,same as sellprice,B07S1W3TPW,B07RYFT2JM,https://www.amazon.in/United-Colors-Benetton-Quilted-19A5POPCS2AWI_902_/dp/B07S1W3TPW/ref=sr_1_10410?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10410,,
Girls' Skirt,714,1499,B01IBRMR6S,B07S4PJCR8,https://www.amazon.in/United-Colors-Benetton-16A4PK350510GK320Y_Royal-Blue_0Y/dp/B01IBRMR6S/ref=sr_1_10411?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10411,,
Boys' Casual Jacket,1598,3999,B013I27OFU,B07S1H9H43,https://www.amazon.in/United-Colors-Benetton-Jacket-15A2BOT535X0G19E_Black_0Y/dp/B013I27OFU/ref=sr_1_10412?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10412,,
Women's Jeggings Sports Trousers,1118,2799,B07G357P9V,B07S3PVCVS,https://www.amazon.in/United-Colors-Benetton-Jeggings-18A4ST7E8021I_Surf/dp/B07G357P9V/ref=sr_1_10413?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10413,,
Girls' Long Sleeve Top (17A3YN4CZ3FDG_Wine_XL),359,799,B074F2YNV3,B07RZDQHSK,https://www.amazon.in/United-Colors-Benetton-Sleeve-17A3YN4CZ3FDG_Wine_XL/dp/B074F2YNV3/ref=sr_1_10414?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10414,,
Women's Flared Pants,1198,2999,B01BP0A4N6,B07RZDQ9B7,https://www.amazon.in/United-Colors-Benetton-Womens-16P4HC1E9368I_Black100_44/dp/B01BP0A4N6/ref=sr_1_10415?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10415,,
Boys' Shorts,674,1499,B01BHYPHQ4,B07RYFT2Z9,https://www.amazon.in/United-Colors-Benetton-Shorts-16P4TV559800G901_Multi-Colour_0Y/dp/B01BHYPHQ4/ref=sr_1_10416?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10416,,
Baby Girl's Solid Regular Fit Polo,329,599,B07F945N7D,B07RZDNJL7,https://www.amazon.in/United-Colors-Benetton-18A3SNDC3F9HI_Spectra-Yellow_0Y/dp/B07F945N7D/ref=sr_1_10417?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10417,,
Baby Girls' A-Line Mini Dress,958,2399,B07F45YMQC,B07RYFQ5H2,https://www.amazon.in/United-Colors-Benetton-18A4UJ05VAQ0G_902_1Y_Wine-Purple/dp/B07F45YMQC/ref=sr_1_10418?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10418,,
Boys' Shirt,769,1799,B01MQPV7ZQ,B07S4Q69DP,https://www.amazon.in/United-Colors-Benetton-Shirt-16A5SHRTC006IK440Y_Off/dp/B01MQPV7ZQ/ref=sr_1_10419?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10419,,
Baby Boys' Knitwear,809,1799,B07F4KN7GT,B07RZDN65K,https://www.amazon.in/United-Colors-Benetton-Knitwear-18A10F4F163PG_902_0Y_Grey/dp/B07F4KN7GT/ref=sr_1_10420?dchild=1&keywords=united+colors+of+benetton&qid=1570703637&s=apparel&sr=1-10420,,
Baby Boys' Knitwear,809,1799,B07F46B9D1,B07RXD1536,https://www.amazon.in/United-Colors-Benetton-Knitwear-18A1WOLC0703I_901_1Y_White/dp/B07F46B9D1/ref=sr_1_10421?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10421,,
Boy's Shorts,999,same as sellprice,B07RZF42N7,B07RXD153F,https://www.amazon.in/United-Colors-Benetton-19A3067AW195G_N23_KL_Navy-Blue_12-13/dp/B07RZF42N7/ref=sr_1_10422?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10422,,
Men's Dress Shirt,1439,2999,B073VRG4RW,B07S3PR75V,https://www.amazon.in/United-Colors-Benetton-Dress-17A5DD23U008I_Natural_EL/dp/B073VRG4RW/ref=sr_1_10423?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10423,,
Women's Solid T-Shirt,369,699,B01BP0JDK6,B07RXCZHLR,https://www.amazon.in/United-Colors-Benetton-T-Shirt-16P3C78E9004I_PinkW25_X-Small/dp/B01BP0JDK6/ref=sr_1_10424?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10424,,
Men's Skinny Fit Jeans,1799,3999,B07C8XPMJN,B07S3PR9RK,https://www.amazon.in/United-Colors-Benetton-Skinny-203763497_Blue_38W/dp/B07C8XPMJN/ref=sr_1_10425?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10425,,
Men's Plain Regular fit Polo (19P3DTPE0032I_219_Red_S),429,1199,B07LCQ3LCJ,B07S3PR897,https://www.amazon.in/United-Colors-Benetton-Regular-19P3DTPE0032I_219_Red_Small/dp/B07LCQ3LCJ/ref=sr_1_10426?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10426,,
Women's Cotton Sports Knitwear,958,2399,B01II4R95S,B07RYFQWLH,https://www.amazon.in/United-Colors-Benetton-Knitwear-16A1092D6119IA26M_Deep/dp/B01II4R95S/ref=sr_1_10427?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10427,,
Girl's Plain Regular fit Polo,406,799,B07LFP6MFM,B07RYFQHYV,https://www.amazon.in/United-Colors-Benetton-Regular-19P3WG9C3116G_R26_L_Pink_8-9/dp/B07LFP6MFM/ref=sr_1_10428?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10428,,
Girls' Cardigan,708,1499,B01IBRORFC,B07S3PNQ1J,https://www.amazon.in/United-Colors-Benetton-16A1TRIC0032I9010Y_Black-Multicolor_0Y/dp/B01IBRORFC/ref=sr_1_10429?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10429,,
Boys' Shirt,830,1699,B013I2BV0E,B07S2L7N7K,https://www.amazon.in/United-Colors-Benetton-15A53H45QS60I902_Yellow-Check_0Y/dp/B013I2BV0E/ref=sr_1_10430?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10430,,
Men's Cotton Brief,429,same as sellprice,B00QAHL830,B07RZDNJNS,https://www.amazon.in/United-Colors-Benetton-Cotton-8903974470850_Green_Medium/dp/B00QAHL830/ref=sr_1_10431?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10431,,
Women's Relaxed Fit Pants,1499,2999,B07LHDCTY9,B07RYFQ89V,https://www.amazon.in/United-Colors-Benetton-Relaxed-19P4AGH556K4_101_White_Large/dp/B07LHDCTY9/ref=sr_1_10432?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10432,,
Boys' Long Sleeve Top,269,599,B073JYLYJB,B07S2L7NLR,https://www.amazon.in/United-Colors-Benetton-Sleeve-17A3EQ8CZ3ERG074M_Off-White_M/dp/B073JYLYJB/ref=sr_1_10433?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10433,,
Girl's Relaxed Fit Trousers,1437,3597,B0792MC14L,B07S2L75VK,https://www.amazon.in/United-Colors-Benetton-Trousers-18P4POPC003TI_901_Blue_M/dp/B0792MC14L/ref=sr_1_10434?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10434,,
Baby Girls' A-Line Mini Dress,872,1999,B07F45R94B,B07S3PS7DF,https://www.amazon.in/United-Colors-Benetton-Girls-18A4BDPF11OGG_902_0Y_Yellow/dp/B07F45R94B/ref=sr_1_10435?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10435,,
Boys' Shirt,629,1799,B01N2NOUH4,B07S1H66TW,https://www.amazon.in/United-Colors-Benetton-Shirt-16A5SHRTC032I9010Y_Red/dp/B01N2NOUH4/ref=sr_1_10436?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10436,,
Men's Relaxed Fit Joggers (19A3CTWB3101I_901_40_Blue,1564,2999,B07VWPPXTP,B07RXCZXDH,https://www.amazon.in/United-Colors-Benetton-Relaxed-19A3CTWB3101I_901_40_Blue/dp/B07VWPPXTP/ref=sr_1_10437?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10437,,
Boys' Shorts,699,same as sellprice,B01MTYEZIF,B07RYFQ6LS,https://www.amazon.in/United-Colors-Benetton-Shorts-17P3094C012QI5010Y_Grey/dp/B01MTYEZIF/ref=sr_1_10438?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10438,,
Boys' Polo,558,1399,B01IB7ZHME,B07S3PLBS7,https://www.amazon.in/United-Colors-Benetton-Boys-16A3089C0227IK46XL_Red_XL/dp/B01IB7ZHME/ref=sr_1_10439?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10439,,
Girls' Cardigan,726,1599,B07F21LGL8,B07S3PR6BY,https://www.amazon.in/United-Colors-Benetton-Cardigan-18A115EF1724G_24R_M_Rhododendron/dp/B07F21LGL8/ref=sr_1_10440?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10440,,
Boys' Long Sleeve Top,359,799,B073JWP2PX,B07S2L7SNT,https://www.amazon.in/United-Colors-Benetton-T-Shirt-17A3096CZ38VG1011Y_White_1Y/dp/B073JWP2PX/ref=sr_1_10441?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10441,,
Women's Body Blouse Top,915,1799,B01II5QT6M,B07S3PRWN7,https://www.amazon.in/United-Colors-Benetton-16A3CV4E9655I901S_Orange-Multicolored/dp/B01II5QT6M/ref=sr_1_10442?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10442,,
Women's Regular fit Shirt,2299,same as sellprice,B07QVS6NQJ,B07RZDMN78,https://www.amazon.in/United-Colors-Benetton-Regular-19A5VS4E3738I_/dp/B07QVS6NQJ/ref=sr_1_10443?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10443,,
Girls' Sweatshirt,885,1699,B01MQPV8PI,B07S2L8GQZ,https://www.amazon.in/United-Colors-Benetton-Sweatshirt-16A3QT6C12AJIK20EL_Pink/dp/B01MQPV8PI/ref=sr_1_10444?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10444,,
Girls' T-Shirt,359,799,B01NCJWS8G,B07S3PR8VS,https://www.amazon.in/United-Colors-Benetton-T-Shirt-17P3096C1314G144_Grey_XS/dp/B01NCJWS8G/ref=sr_1_10445?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10445,,
Boys 4 Pocket Printed Pants,926,1799,B074NB3TRD,B07S1H6K9M,https://www.amazon.in/United-Colors-Benetton-Trousers-17A4BTG5Z7M0I_Dark/dp/B074NB3TRD/ref=sr_1_10446?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10446,,
Men's Slim Fit Shorts,1389,2799,B07G151CZJ,B07S4P4TSX,https://www.amazon.in/United-Colors-Benetton-Shorts-18A4L23R9027I_Blue_34/dp/B07G151CZJ/ref=sr_1_10447?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10447,,
Men's Dress Shirt,1252,2799,B073VSH9P3,B07S3PR9S4,https://www.amazon.in/United-Colors-Benetton-Dress-8903975457362_17A5DD24U008I_Large_Grey/dp/B073VSH9P3/ref=sr_1_10448?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10448,,
Boys' Sweater,809,1799,B07F4JDTN6,B07RZDNKL5,https://www.amazon.in/United-Colors-Benetton-Sweater-18A1WOLC0703I_901_XL_White/dp/B07F4JDTN6/ref=sr_1_10449?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10449,,
Boys' T-Shirt,461,799,B01N7C1P6P,B07S4N7FV1,https://www.amazon.in/United-Colors-Benetton-T-Shirt-16A3094C131EIK480Y_Mustard/dp/B01N7C1P6P/ref=sr_1_10450?dchild=1&keywords=united+colors+of+benetton&qid=1570703652&s=apparel&sr=1-10450,,
